198400,QD,10.06.1983,   0.3900
198400,QD,11.06.1983,   0.3600
198400,QD,12.06.1983,   0.3200
198400,QD,13.06.1983,   0.2900
198400,QD,14.06.1983,   0.4600
198400,QD,15.06.1983,   0.6900
198400,QD,16.06.1983,   0.5300
198400,QD,17.06.1983,   0.4900
198400,QD,18.06.1983,   0.4600
198400,QD,19.06.1983,   0.4300
198400,QD,20.06.1983,   0.4300
198400,QD,21.06.1983,   0.3900
198400,QD,22.06.1983,   0.3200
198400,QD,23.06.1983,   0.3200
198400,QD,24.06.1983,   0.2600
198400,QD,25.06.1983,   0.2600
198400,QD,26.06.1983,   0.2900
198400,QD,27.06.1983,   0.2900
198400,QD,28.06.1983,   0.3200
198400,QD,29.06.1983,   0.2600
198400,QD,30.06.1983,   0.2300
198400,QD,01.07.1983,   0.2900
198400,QD,02.07.1983,   0.2600
198400,QD,03.07.1983,   0.2300
198400,QD,04.07.1983,   0.2100
198400,QD,05.07.1983,   0.2100
198400,QD,06.07.1983,   0.1900
198400,QD,07.07.1983,   0.1900
198400,QD,08.07.1983,   0.1700
198400,QD,09.07.1983,   0.1700
198400,QD,10.07.1983,   0.1700
198400,QD,11.07.1983,   0.1900
198400,QD,12.07.1983,   0.1900
198400,QD,13.07.1983,   0.1900
198400,QD,14.07.1983,   0.1700
198400,QD,15.07.1983,   0.1700
198400,QD,16.07.1983,   0.1900
198400,QD,17.07.1983,   0.1900
198400,QD,18.07.1983,   0.1500
198400,QD,19.07.1983,   0.1500
198400,QD,20.07.1983,   0.2600
198400,QD,21.07.1983,   0.2300
198400,QD,22.07.1983,   0.1900
198400,QD,23.07.1983,   0.1900
198400,QD,24.07.1983,   0.1500
198400,QD,25.07.1983,   0.3200
198400,QD,26.07.1983,   0.2600
198400,QD,27.07.1983,   0.2300
198400,QD,28.07.1983,   0.2100
198400,QD,29.07.1983,   0.2100
198400,QD,30.07.1983,   0.1700
198400,QD,31.07.1983,   0.1500
198400,QD,01.08.1983,   0.2100
198400,QD,02.08.1983,   0.7400
198400,QD,03.08.1983,   3.4600
198400,QD,04.08.1983,   2.0500
198400,QD,05.08.1983,   2.4600
198400,QD,06.08.1983,   2.5600
198400,QD,07.08.1983,   1.8700
198400,QD,08.08.1983,   1.3600
198400,QD,09.08.1983,   0.9700
198400,QD,10.08.1983,   0.6900
198400,QD,11.08.1983,   1.6000
198400,QD,12.08.1983,   0.6900
198400,QD,13.08.1983,   0.6000
198400,QD,14.08.1983,   0.6300
198400,QD,15.08.1983,   0.8000
198400,QD,16.08.1983,   0.6300
198400,QD,17.08.1983,   0.5600
198400,QD,18.08.1983,   0.4900
198400,QD,19.08.1983,   0.3900
198400,QD,20.08.1983,   0.3600
